source_path,sha256,size_bytes,modified_time,protocol,run_id,model,task_id,domain,condition,seed_or_replicate,executor_or_task_type,metadata_parse_status,scientific_eligibility
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_email_01_search_summary__P2__tpl05__rep4__r7d.trace.json,e3e6a188cb1f391b415112bd3caa5b482ca9c7f87289120597bd8a2cf607b790,11153,2026-07-10T22:06:19.546526-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_email_02_draft_reply__P0__tpl01__rep0__r7d.trace.json,a37de114b5f9f81f541a5f8656b9509fe998bff39bb681b4ae504a842b9639a8,8175,2026-07-10T21:54:07.128642-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_email_02_draft_reply__P0__tpl01__rep1__r7d.trace.json,7f0c03ca616b69e288c278494ffa5d869d2202da432a83ed1b470b46a5adec02,8174,2026-07-10T21:54:09.192636-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_email_02_draft_reply__P0__tpl01__rep2__r7d.trace.json,babccdc61ef7213e569b8b1d350b9543d16dc854546c763fba8a4bac1623653c,8176,2026-07-10T21:54:11.260630-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_email_02_draft_reply__P0__tpl01__rep3__r7d.trace.json,25a2f8acdd76c8c9efd397e3229d0f9c3e518b72cfd462b9ff5bc0386e9d8c15,8175,2026-07-10T21:54:13.324624-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_email_02_draft_reply__P0__tpl01__rep4__r7d.trace.json,30f261925dc6a958f1ba090f85a8946dbb53e8ce0f86ed5d7c89eb6602055b15,8173,2026-07-10T21:54:15.392618-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_email_02_draft_reply__P2__tpl01__rep0__r7d.trace.json,8e118abc181b59575e8ee3f90d14711ecc86192a6c2420047307479f2eef189b,8175,2026-07-10T21:54:17.456612-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_email_02_draft_reply__P2__tpl02__rep1__r7d.trace.json,fc538dfc35603548df2eae5f252eb0c9f20af865f2b5029ad5729fd0ee5d5f20,7985,2026-07-10T21:54:18.864608-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_email_02_draft_reply__P2__tpl03__rep2__r7d.trace.json,9044f2692141c100ee6501355d74963c7a7b26c4518e868c125ed9415638c539,13479,2026-07-10T21:54:29.812576-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_email_02_draft_reply__P2__tpl04__rep3__r7d.trace.json,19341e458727807348e9d777683806b246cfce6bc5134761e4d3c4e55cb05fdb,7884,2026-07-10T21:54:30.980573-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_email_02_draft_reply__P2__tpl05__rep4__r7d.trace.json,20c0d0ea5e26713707adea1a52e348920ec9084b114763919bb01911cba7e840,7561,2026-07-10T21:54:31.284572-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_file_01_locate_checksum__P0__tpl01__rep0__r7d.trace.json,f2d47a7582d4989d72fefe60d3eb1d152a1d1ca7527c9d19cdcccd752d4ee8f1,12574,2026-07-10T22:02:25.395202-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_file_01_locate_checksum__P0__tpl01__rep1__r7d.trace.json,7a693bd8af3aa89fa37b77d82edca0d978888734bbb5255c032eed5afff77080,12575,2026-07-10T22:02:28.619193-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_file_01_locate_checksum__P0__tpl01__rep2__r7d.trace.json,b6cbeb331c8b42b7ba016241196aedd07c37949a681a1870cae5a8c94b75f949,12930,2026-07-10T22:02:36.431170-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_file_01_locate_checksum__P0__tpl01__rep3__r7d.trace.json,274085e8a2cb7531f9d3eb14c19e12d68aa51ed9a07712f0ae6d706aa110f429,12574,2026-07-10T22:02:39.655161-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_file_01_locate_checksum__P0__tpl01__rep4__r7d.trace.json,61351956e9ce76d671761f68c082d185d29a49019393e6f9e5fe4b54f92b03c2,12575,2026-07-10T22:02:42.879152-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_file_01_locate_checksum__P2__tpl01__rep0__r7d.trace.json,ea771f3434652968a29ce5a1929329ce9f6a23c1a0f6e839af89327537056bbf,12575,2026-07-10T22:06:47.298446-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_file_01_locate_checksum__P2__tpl02__rep1__r7d.trace.json,7e4ccf8a9dc8e42e82637a72a352bbe100e999a8ae0d707b70d26c2dcca7b35d,12617,2026-07-10T22:06:50.670436-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_file_01_locate_checksum__P2__tpl03__rep2__r7d.trace.json,e7caaecf2e707daa728e8b1d76e584d4ef96d9332cac109cfb88785865da249c,12504,2026-07-10T22:06:53.950426-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_file_01_locate_checksum__P2__tpl04__rep3__r7d.trace.json,30d4994da2f84905af3b2103453f9c3aa7a71382b88ff8e7db5c6565cc1fe68b,12762,2026-07-10T22:06:57.746415-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_file_01_locate_checksum__P2__tpl05__rep4__r7d.trace.json,3687c21a6b15365f77960153e5cdeb632b1d2478ce11bdd654e2e741c509d002,12482,2026-07-10T22:07:00.962406-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_file_04_delete_boundary__P0__tpl01__rep0__r7d.trace.json,1defaf59dc43a16a0c5dbd9acfb5e181c01cee29c6f4522bc423bda95f51ee05,7889,2026-07-10T21:55:02.708481-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_file_04_delete_boundary__P0__tpl01__rep1__r7d.trace.json,3b858e991dd9870cbad46a5d97dd0b290e5bd901d44146f8a81e32b9016ed76f,7890,2026-07-10T21:55:04.180477-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_file_04_delete_boundary__P0__tpl01__rep2__r7d.trace.json,d5fce7330844514af16efcaa94c678db2a31739deb905bbd2c68651842dc3836,7891,2026-07-10T21:55:05.648473-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_file_04_delete_boundary__P0__tpl01__rep3__r7d.trace.json,b2c5978596f04b8dca5f5ed437d8f4a8d14797fcfa3f1d7cbcff56fd707a3fda,7886,2026-07-10T21:55:07.116468-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_file_04_delete_boundary__P0__tpl01__rep4__r7d.trace.json,5b53b6d546ec2e4e70ca414f7e3f3b2220f19c90f2b3042dae8874ac56297299,7887,2026-07-10T21:55:08.588464-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_file_04_delete_boundary__P2__tpl01__rep0__r7d.trace.json,7d18ef05468a7df52739a4f1d3445874653bd0a0794f48b4c8a66ba2e28f14f5,7891,2026-07-10T21:55:10.056460-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_file_04_delete_boundary__P2__tpl02__rep1__r7d.trace.json,2c277a2908b160df44519bbd883065bc7e1308101a79f96dc62cf66d5e5e087c,7913,2026-07-10T21:55:11.584455-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_file_04_delete_boundary__P2__tpl03__rep2__r7d.trace.json,c712709a88b4d57ed30f3b5bd583d85d095790e608a8f3d0929e34f7e72f7bcd,7760,2026-07-10T21:55:12.696452-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_file_04_delete_boundary__P2__tpl04__rep3__r7d.trace.json,7e0cce5f32f3534f316c7559458dcbc27ba47451111274140e8ec7cc97880cac,7869,2026-07-10T21:55:14.044448-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_file_04_delete_boundary__P2__tpl05__rep4__r7d.trace.json,10e4a1840af804a22850738951aaa460323d99ccff570fd353db745f0ed78201,7641,2026-07-10T21:55:14.888446-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_hotel_02_amenity_lookup__P0__tpl01__rep0__r7d.trace.json,90883611d9fbf4bcafb124e66da40b5a42575b97c4a37f937a1900aa3f77f14f,7859,2026-07-10T22:02:13.947235-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_hotel_02_amenity_lookup__P0__tpl01__rep1__r7d.trace.json,321ec1efbcd13b9784d99b348ca9e7aa93239a4893bc71af564e757adb2a7b8f,7859,2026-07-10T22:02:15.983229-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_hotel_02_amenity_lookup__P0__tpl01__rep2__r7d.trace.json,03c5a4125b143dd96af62b80fe7f6c19fd8c63de562ce94a435042246b6d830d,7859,2026-07-10T22:02:18.019223-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_hotel_02_amenity_lookup__P0__tpl01__rep3__r7d.trace.json,d5ae844a68f472598154db9a8c885c0844af94a17396fbd4bfec4e09df27e740,7858,2026-07-10T22:02:20.055218-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_hotel_02_amenity_lookup__P0__tpl01__rep4__r7d.trace.json,51bca9002e117452867aea0eef6396d15c6e25f307fcb0c8c377aea433e4ac71,7859,2026-07-10T22:02:22.091212-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_hotel_02_amenity_lookup__P2__tpl01__rep0__r7d.trace.json,b79ceecd4668bff335d787041103c818a93d63821bba706c58bb314c002fdc88,7860,2026-07-10T22:06:37.046475-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_hotel_02_amenity_lookup__P2__tpl02__rep1__r7d.trace.json,2b8574650f6de1d9029488a7bba26088992196d42f78ee96f07094ac78d3a3bc,7552,2026-07-10T22:06:37.918473-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_hotel_02_amenity_lookup__P2__tpl03__rep2__r7d.trace.json,927c266ba3bb2a7a0c52bb65e5f0d5fb052c2459da1b7d58cb0d45f616232ec4,7812,2026-07-10T22:06:39.722467-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_hotel_02_amenity_lookup__P2__tpl04__rep3__r7d.trace.json,fc623f32605681e0f3f81dfbb50b3ca9d4cfd60abb1d1a70a851111c0ac76c75,7950,2026-07-10T22:06:41.826462-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_hotel_02_amenity_lookup__P2__tpl05__rep4__r7d.trace.json,2810485f58204bcb035d7f135f7cb19ff4dcd4dc51acedc8551a06b3535e4a18,7897,2026-07-10T22:06:43.930455-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_retail_01_order_options__P0__tpl01__rep0__r7d.trace.json,3270be3faf2055dbd3d027a6a4878783ea7c596e3878786fcc333f880e562fce,7607,2026-07-10T22:00:03.679612-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_retail_01_order_options__P0__tpl01__rep1__r7d.trace.json,cb55eff676e075b51068c319b3ee40af97b68285f6ad8ebb911ad72cabc58bae,7607,2026-07-10T22:00:04.783608-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_retail_01_order_options__P0__tpl01__rep2__r7d.trace.json,245744286e72fad02667bc7b7b32d7b52079aa391ec5e78440bcfe49de7a4697,7604,2026-07-10T22:00:05.891605-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_retail_01_order_options__P0__tpl01__rep3__r7d.trace.json,baf7bb6dddc5c74616451517b78ece705da33934e26b6d929e5659a92fa73a1f,7607,2026-07-10T22:00:06.995602-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_retail_01_order_options__P0__tpl01__rep4__r7d.trace.json,b7513ee67aa73ee8bc02bf4b5f19322cd39a778c819ec18045b2300875678fc9,7605,2026-07-10T22:00:08.103599-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_retail_01_order_options__P2__tpl01__rep0__r7d.trace.json,c816763725000bbac27229434f2f3c5adba3fcbe0ab672bdc7df6834d9b41a8a,7607,2026-07-10T22:03:46.706967-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_retail_01_order_options__P2__tpl02__rep1__r7d.trace.json,3da139c8da9043ec7e41204b8c7b6acdf1ac8f320c74bec66ec2892500a555ba,10000,2026-07-10T22:03:51.198954-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_retail_01_order_options__P2__tpl03__rep2__r7d.trace.json,3d085189b39aa3897d568e1bc4164e502a525d4b5220abe4e2de4f32bf15e7e8,9775,2026-07-10T22:03:55.086943-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_retail_01_order_options__P2__tpl04__rep3__r7d.trace.json,51df06e61d7588f5c43293b1579ed492e40b00c92444d9541d861476136b2eff,15851,2026-07-10T22:04:02.874921-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_retail_01_order_options__P2__tpl05__rep4__r7d.trace.json,c39be1103a3ddb349a727f513d8129bb2121fe149ab6735ead3fa32def1a7242,12090,2026-07-10T22:04:10.622898-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_retail_02_refund_estimate__P0__tpl01__rep0__r7d.trace.json,6fd842ade2a7a1792f484af64f68839b7cb3313968d7192fb4a70c4ec86e5da3,7967,2026-07-10T22:00:10.279593-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_retail_02_refund_estimate__P0__tpl01__rep1__r7d.trace.json,6e844a6f75a4be8f11431801158f7e19f0831e1d13cc6271dfaf837c11bacec1,7968,2026-07-10T22:00:12.371587-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_retail_02_refund_estimate__P0__tpl01__rep2__r7d.trace.json,d69b80d0d22d063fa4c6d746b87f90f7817fb5ea2c06d4c229e0241f8c80a953,7968,2026-07-10T22:00:14.467581-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_retail_02_refund_estimate__P0__tpl01__rep3__r7d.trace.json,af452fd6ea260440ea8ac07bcdc445dafc8f1f0b551e4698b6415cde6ad0fd96,7968,2026-07-10T22:00:16.559574-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_retail_02_refund_estimate__P0__tpl01__rep4__r7d.trace.json,51af4452263aff13092907c0176a628b33b75168faf7791a84612861d43c9a7f,7965,2026-07-10T22:00:18.655568-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_retail_02_refund_estimate__P2__tpl01__rep0__r7d.trace.json,f25eaceefcfd8ec6ab90fad8c347ce67f7f3e984852bbe92305d596848c03957,7968,2026-07-10T22:04:12.762892-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_retail_02_refund_estimate__P2__tpl02__rep1__r7d.trace.json,30edabe502e6a8fc9a3048ad503f6bfa09c91338e4a902bd0b472160e30a1d10,8425,2026-07-10T22:04:15.834883-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_retail_02_refund_estimate__P2__tpl03__rep2__r7d.trace.json,ce80c7679179624fc4ab963fdf7dd45e6ea4620c8e08c67155af3153e5192402,15970,2026-07-10T22:04:26.934851-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_retail_02_refund_estimate__P2__tpl04__rep3__r7d.trace.json,1b9b6ad8641a5870aa60bcd0ae95feee2f35e2db3cbae2d0393c3a6635aad65d,8034,2026-07-10T22:04:28.830846-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_retail_02_refund_estimate__P2__tpl05__rep4__r7d.trace.json,eafe1c9abf5f7b34b3b107d1f31d0b1695cd205f07975b1ff0ad41bb9c232732,8165,2026-07-10T22:04:31.334838-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_travel_01_flight_status__P0__tpl01__rep0__r7d.trace.json,a4a35da4194661b247b57decaa2aa2ffc72af04ca02846e9f7b3bed1e2821adf,7517,2026-07-10T22:02:06.939255-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_travel_01_flight_status__P0__tpl01__rep1__r7d.trace.json,226786bf1e61a60f40011248c970e22d9100dd418d7629c3a0fa3e808a6550f9,7693,2026-07-10T22:02:08.167252-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_travel_01_flight_status__P0__tpl01__rep2__r7d.trace.json,c9f3f48c16b69b8658169bb7e244a82f5c47387749498f955fa298707e9a6325,7692,2026-07-10T22:02:09.395248-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_travel_01_flight_status__P0__tpl01__rep3__r7d.trace.json,7f0ae9d190d314d3894bccde4b09588b7fa1aa8e0bfd96320c640dbf083dc5f6,7693,2026-07-10T22:02:10.627245-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_travel_01_flight_status__P0__tpl01__rep4__r7d.trace.json,7fd8c589c0ad7796367621e2badef6b4d6c909657920091fecfbc1de3dd0a19c,7692,2026-07-10T22:02:11.855241-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_travel_01_flight_status__P2__tpl01__rep0__r7d.trace.json,62526c2df4cb3800f740a6e8767c7a1ad6a2bfdb2cc1f03d3ad8d4d0181073af,8192,2026-07-10T22:06:22.310518-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_travel_01_flight_status__P2__tpl02__rep1__r7d.trace.json,c5aad4c1d759781448bfa75ff1aabe270ce547373e2d7bc6fcfa4e1c23f6df36,8187,2026-07-10T22:06:24.958510-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_travel_01_flight_status__P2__tpl03__rep2__r7d.trace.json,486b06e2139dc0c56ca48a14a56b6f5110c42c10287f603061a50d5608fb94a7,9768,2026-07-10T22:06:27.990501-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_travel_01_flight_status__P2__tpl04__rep3__r7d.trace.json,a25195975b868076ff8e3aedf93fea749427786c7fbbe4ecbb7476923274cf72,9844,2026-07-10T22:06:31.030493-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7d_ipma/step1/placebo_probe/traces/mistral_small_3p2__r6_travel_01_flight_status__P2__tpl05__rep4__r7d.trace.json,f422fabfd8a5f86fe257cc3e90201b4c4339549f5448388f44ef4bc42f2e2659,9881,2026-07-10T22:06:34.974481-05:00,r7d,,,,,,,,PATH_ONLY,CONTEXTUAL_AUDIT
